Type de ticket,Priorité,Nombre de Champs personnalisés (Participants),Annee,Jour,Mois,Nombre de Composants,Nombre de Versions corrigées,Nb_heures,Type de Version
Bug,5,4,2021,3,5,4,3,26,Majeur
Tâche,3,4,2018,2,7,3,3,14,Mineur
Tâche,5,5,2012,7,8,4,2,9,Patch
Bug,5,5,2021,6,12,3,4,9,Mineur
Bug,5,4,2020,5,10,4,4,26,Mineur
Nouvelle fonctionnalité,3,4,2008,5,2,4,4,11,Mineur
Tâche,4,4,2019,5,8,4,4,16,Majeur
Nouvelle fonctionnalité,4,5,2022,3,6,3,2,2,Mineur
Bug,5,3,2014,7,5,3,3,39,Majeur
Nouvelle fonctionnalité,5,4,2008,4,7,3,4,28,Majeur
Nouvelle fonctionnalité,4,3,2009,1,7,3,4,24,Majeur
Bug,5,5,2020,4,9,3,4,7,Patch
Nouvelle fonctionnalité,5,4,2021,1,3,3,4,28,Patch
Tâche,3,5,2006,1,11,3,4,1,Patch
Nouvelle fonctionnalité,3,3,2014,3,3,4,4,20,Mineur
Bug,5,5,2004,2,10,3,3,5,Majeur
Tâche,4,5,2007,2,4,4,2,3,Patch
Bug,4,5,2010,1,7,3,4,5,Patch
Bug,5,4,2004,3,2,3,2,26,Majeur
Bug,5,5,2017,4,7,3,2,7,Majeur
Tâche,3,5,2018,4,10,3,3,1,Mineur
Tâche,5,5,2005,7,8,3,3,6,Mineur
Bug,3,4,2010,7,7,3,3,12,Majeur
Tâche,3,4,2020,1,12,3,3,13,Mineur
Nouvelle fonctionnalité,4,5,2007,5,2,3,4,5,Mineur
Tâche,4,4,2015,1,6,3,3,17,Majeur
Nouvelle fonctionnalité,3,4,2015,6,8,4,2,10,Majeur
Bug,3,3,2008,1,9,4,4,18,Majeur
Tâche,4,3,2007,1,4,4,3,21,Patch
Nouvelle fonctionnalité,5,3,2021,7,10,3,4,36,Mineur
Bug,5,4,2015,6,7,4,2,26,Mineur
Tâche,5,4,2021,3,2,3,2,27,Patch
Nouvelle fonctionnalité,3,3,2004,1,7,3,3,19,Patch
Tâche,5,5,2016,1,3,3,2,4,Mineur
Nouvelle fonctionnalité,4,3,2008,6,5,4,4,21,Majeur
Nouvelle fonctionnalité,5,4,2011,2,6,3,3,26,Mineur
Nouvelle fonctionnalité,3,3,2018,1,7,4,3,18,Majeur
Bug,4,5,2018,7,8,4,4,6,Mineur
Tâche,3,3,2019,6,8,4,2,19,Majeur
Nouvelle fonctionnalité,4,5,2013,5,7,3,2,5,Majeur
Tâche,3,3,2017,2,7,4,3,20,Majeur
Bug,3,3,2016,6,10,3,3,19,Majeur
Tâche,3,4,2014,3,5,3,2,11,Mineur
Bug,4,3,2013,2,1,3,3,23,Patch
Nouvelle fonctionnalité,4,5,2020,4,2,4,2,4,Mineur
Nouvelle fonctionnalité,5,4,2016,5,6,4,3,28,Patch
Bug,5,5,2021,1,6,3,2,7,Patch
Bug,3,5,2010,6,9,3,2,1,Mineur
Bug,3,5,2011,7,9,4,3,5,Majeur
Bug,5,4,2004,6,3,3,4,28,Mineur
Bug,3,3,2009,6,9,3,4,18,Majeur
Bug,5,4,2019,7,6,3,3,27,Patch
Nouvelle fonctionnalité,3,4,2013,2,10,3,3,14,Patch
Tâche,3,5,2008,3,8,3,2,5,Majeur
Bug,3,3,2016,4,2,4,2,20,Mineur
Tâche,4,4,2012,5,11,4,4,16,Mineur
Nouvelle fonctionnalité,3,4,2005,4,4,4,3,13,Patch
Nouvelle fonctionnalité,5,5,2009,7,1,4,4,7,Patch
Bug,3,3,2006,5,5,3,4,19,Mineur
Bug,4,4,2021,7,1,4,2,16,Majeur
Nouvelle fonctionnalité,4,3,2018,5,12,3,3,22,Mineur
Tâche,4,4,2017,3,3,4,3,17,Majeur
Tâche,4,3,2009,5,11,3,4,24,Majeur
Bug,5,4,2011,2,8,3,4,28,Patch
Nouvelle fonctionnalité,4,4,2015,5,8,4,3,15,Mineur
Bug,4,3,2021,7,11,3,4,23,Majeur
Bug,5,5,2020,4,3,4,2,5,Patch
Nouvelle fonctionnalité,4,4,2013,4,9,3,3,15,Majeur
Tâche,3,3,2014,5,12,4,4,20,Patch
Bug,3,5,2017,4,5,3,2,4,Patch
Tâche,4,4,2022,1,11,3,4,15,Patch
Bug,4,3,2010,5,3,3,3,23,Patch
Tâche,3,3,2006,5,6,4,4,18,Mineur
Nouvelle fonctionnalité,4,3,2012,2,5,3,2,23,Patch
Tâche,5,4,2009,4,1,4,2,27,Majeur
Nouvelle fonctionnalité,5,5,2014,4,7,4,4,6,Mineur
Bug,4,5,2013,1,3,3,3,3,Patch
Nouvelle fonctionnalité,3,4,2010,1,4,3,2,10,Mineur
Nouvelle fonctionnalité,4,4,2014,6,12,3,4,15,Mineur
Bug,4,4,2022,5,3,4,4,15,Mineur
Tâche,4,5,2013,4,6,4,3,4,Patch
Nouvelle fonctionnalité,3,4,2021,4,4,4,2,10,Mineur
Nouvelle fonctionnalité,3,3,2004,1,2,3,4,18,Patch
Tâche,4,4,2008,3,3,3,3,16,Patch
Tâche,5,5,2015,4,11,4,2,5,Patch
Bug,5,5,2004,2,10,3,3,9,Patch
Bug,5,4,2009,4,7,3,4,29,Majeur
Nouvelle fonctionnalité,3,3,2009,4,3,3,2,18,Majeur
Bug,4,3,2006,1,1,4,4,21,Mineur
Tâche,5,5,2016,6,9,4,4,5,Majeur
Nouvelle fonctionnalité,5,3,2017,7,7,3,4,34,Majeur
Bug,5,4,2014,1,1,4,2,26,Mineur
Nouvelle fonctionnalité,3,5,2005,5,3,4,2,4,Patch
Tâche,3,5,2006,4,8,4,3,5,Mineur
Bug,3,3,2022,1,1,4,3,18,Mineur
Bug,5,5,2006,6,7,4,3,8,Mineur
Nouvelle fonctionnalité,3,5,2009,6,5,3,4,3,Patch
Nouvelle fonctionnalité,4,4,2016,7,10,4,4,16,Mineur
Bug,3,4,2014,3,9,3,2,12,Patch
Tâche,5,4,2015,6,6,3,4,28,Majeur
Nouvelle fonctionnalité,3,5,2015,1,4,3,2,2,Patch
Bug,3,5,2022,5,7,4,3,2,Patch
Nouvelle fonctionnalité,4,5,2018,7,10,4,3,5,Mineur
Tâche,4,3,2008,1,4,3,3,22,Majeur
Nouvelle fonctionnalité,4,5,2011,1,4,4,2,4,Patch
Nouvelle fonctionnalité,3,5,2005,2,6,4,2,1,Mineur
Nouvelle fonctionnalité,4,3,2009,2,8,4,3,23,Patch
Tâche,5,5,2009,3,11,4,4,5,Mineur
Tâche,3,3,2017,1,9,3,4,18,Majeur
Nouvelle fonctionnalité,3,4,2011,7,7,3,2,11,Patch
Nouvelle fonctionnalité,5,5,2015,1,6,4,4,9,Patch
Tâche,5,5,2006,4,2,3,4,8,Patch
Bug,4,4,2015,3,1,4,2,17,Majeur
Tâche,4,4,2006,4,9,3,2,15,Majeur
Nouvelle fonctionnalité,5,5,2007,4,12,3,3,6,Patch
Bug,4,5,2015,3,12,3,3,6,Mineur
Bug,3,5,2019,3,7,3,4,1,Majeur
Bug,4,5,2012,2,6,4,2,6,Majeur
Nouvelle fonctionnalité,5,5,2020,6,12,4,3,7,Mineur
Tâche,3,4,2018,7,6,4,4,10,Mineur
Bug,3,5,2005,5,3,4,2,2,Majeur
Tâche,5,4,2013,7,9,4,3,25,Majeur
Bug,5,4,2015,4,10,3,3,27,Majeur
Bug,5,5,2013,4,7,3,2,8,Majeur
Nouvelle fonctionnalité,5,4,2011,1,2,4,4,29,Majeur
Bug,4,4,2020,6,9,4,3,16,Majeur
Nouvelle fonctionnalité,3,5,2020,6,4,4,4,1,Majeur
Bug,4,4,2019,7,12,4,3,16,Patch
Bug,4,5,2020,6,10,3,3,4,Mineur
Tâche,3,3,2019,1,1,3,2,18,Patch
Nouvelle fonctionnalité,4,5,2018,3,6,3,4,6,Majeur
Bug,4,4,2008,5,5,4,4,15,Mineur
Tâche,5,3,2022,7,3,4,2,38,Patch
Nouvelle fonctionnalité,3,5,2016,4,11,3,4,3,Majeur
Tâche,4,5,2004,2,6,4,3,2,Mineur
Bug,3,4,2014,5,6,4,4,13,Patch
Nouvelle fonctionnalité,4,5,2015,7,2,3,3,5,Majeur
Nouvelle fonctionnalité,5,4,2011,2,10,4,2,27,Majeur
Nouvelle fonctionnalité,5,3,2014,7,7,4,4,30,Mineur
Tâche,4,5,2012,6,4,4,2,7,Patch
Nouvelle fonctionnalité,5,3,2021,5,10,3,3,36,Patch
Nouvelle fonctionnalité,4,4,2009,7,11,3,4,17,Majeur
Bug,3,5,2009,6,11,3,4,2,Majeur
Bug,4,3,2016,3,9,4,4,23,Mineur
Tâche,3,4,2018,5,6,4,4,13,Patch
Tâche,5,4,2017,4,3,3,2,25,Patch
Bug,3,5,2013,4,12,3,2,4,Patch
Bug,4,5,2004,3,12,3,4,4,Mineur
Nouvelle fonctionnalité,3,3,2018,1,12,3,4,18,Patch
Nouvelle fonctionnalité,3,3,2010,6,8,4,4,18,Majeur
Bug,4,4,2006,3,4,3,3,17,Majeur
Bug,4,5,2017,1,4,4,4,5,Majeur
Bug,3,5,2020,3,2,3,3,5,Majeur
Tâche,5,3,2021,5,2,4,2,30,Patch
Nouvelle fonctionnalité,4,5,2019,6,7,4,2,6,Mineur
Bug,5,3,2008,5,12,4,3,37,Majeur
Bug,5,5,2020,6,6,4,4,7,Mineur
Tâche,5,4,2011,5,12,3,4,27,Majeur
Tâche,3,5,2004,7,12,4,3,1,Majeur
Nouvelle fonctionnalité,4,4,2013,1,9,4,2,16,Majeur
Nouvelle fonctionnalité,5,3,2007,1,7,4,2,39,Majeur
Nouvelle fonctionnalité,3,5,2014,7,9,3,3,3,Patch
Tâche,3,5,2011,3,8,3,2,1,Patch
Tâche,5,3,2021,4,3,3,3,36,Majeur
Tâche,5,3,2007,5,4,3,4,31,Patch
Tâche,5,5,2021,3,8,3,3,9,Majeur
Nouvelle fonctionnalité,4,4,2020,1,8,3,3,17,Mineur
Nouvelle fonctionnalité,4,3,2004,3,1,4,3,23,Mineur
Tâche,4,5,2019,6,8,3,4,7,Patch
Bug,4,5,2008,6,8,4,2,2,Mineur
Nouvelle fonctionnalité,4,5,2016,4,7,3,2,6,Mineur
Tâche,3,3,2005,3,9,4,3,18,Majeur
Nouvelle fonctionnalité,5,3,2015,6,3,4,3,34,Majeur
Nouvelle fonctionnalité,3,4,2009,6,10,4,2,13,Majeur
Tâche,3,3,2018,3,2,3,2,20,Mineur
Nouvelle fonctionnalité,5,3,2007,3,5,4,2,35,Patch
Nouvelle fonctionnalité,3,5,2012,4,11,4,3,4,Mineur
Tâche,5,3,2021,2,7,3,4,31,Patch
Bug,3,4,2020,7,10,4,3,11,Majeur
Nouvelle fonctionnalité,3,3,2012,6,1,3,4,19,Patch
Tâche,4,5,2014,5,7,3,2,5,Mineur
Tâche,3,4,2022,6,3,3,3,11,Patch
Tâche,3,5,2006,3,10,4,4,3,Patch
Nouvelle fonctionnalité,5,5,2019,6,6,4,2,9,Patch
Tâche,3,5,2004,3,4,4,4,2,Mineur
Tâche,5,3,2010,5,11,3,3,34,Mineur
Bug,4,4,2019,7,9,3,2,15,Patch
Tâche,3,5,2020,4,12,3,2,1,Mineur
Tâche,5,4,2007,7,12,4,4,29,Majeur
Bug,3,4,2007,5,9,4,2,10,Majeur
Nouvelle fonctionnalité,3,4,2008,6,10,4,2,12,Mineur
Bug,3,4,2022,6,2,3,4,10,Mineur
Tâche,4,3,2005,2,11,3,2,24,Majeur
Tâche,5,3,2014,4,9,4,3,37,Majeur
Tâche,5,4,2006,2,10,3,3,26,Mineur
Bug,3,3,2022,1,9,3,4,18,Mineur
Tâche,5,3,2005,1,12,3,4,33,Patch
Tâche,3,5,2017,2,6,4,3,4,Majeur
Nouvelle fonctionnalité,4,3,2006,2,2,3,3,24,Mineur
Nouvelle fonctionnalité,4,4,2008,4,11,3,4,15,Mineur
Tâche,5,3,2007,4,6,4,2,30,Patch
Bug,4,5,2017,7,10,3,2,2,Patch
Nouvelle fonctionnalité,3,3,2020,2,4,3,2,18,Majeur
Bug,4,3,2017,7,9,3,3,21,Mineur
Nouvelle fonctionnalité,4,5,2019,4,12,4,4,5,Patch
Nouvelle fonctionnalité,3,3,2013,1,6,3,3,18,Mineur
Bug,5,4,2021,1,9,3,3,28,Majeur
Bug,3,4,2014,5,7,4,3,12,Patch
Tâche,4,3,2013,4,1,3,4,24,Patch
Nouvelle fonctionnalité,5,4,2018,6,2,3,3,27,Patch
Nouvelle fonctionnalité,4,3,2014,5,10,4,3,23,Mineur
Nouvelle fonctionnalité,5,3,2013,6,3,3,3,31,Majeur
Bug,4,3,2013,6,6,3,3,22,Mineur
Tâche,3,4,2010,2,4,4,3,13,Mineur
Nouvelle fonctionnalité,3,5,2016,5,12,3,3,3,Patch
Tâche,5,4,2013,1,6,4,4,29,Mineur
Nouvelle fonctionnalité,3,3,2008,5,6,4,2,19,Mineur
Nouvelle fonctionnalité,5,5,2012,5,10,4,3,9,Majeur
Nouvelle fonctionnalité,5,5,2005,4,5,3,2,6,Mineur
Tâche,4,5,2008,1,9,3,2,2,Majeur
Nouvelle fonctionnalité,4,3,2021,2,6,3,3,20,Majeur
Bug,5,5,2005,5,12,3,2,9,Majeur
Nouvelle fonctionnalité,4,4,2005,6,3,3,3,17,Patch
Tâche,5,3,2021,7,9,3,3,31,Mineur
Tâche,3,5,2012,6,3,4,2,4,Majeur
Nouvelle fonctionnalité,3,4,2014,2,1,4,3,14,Patch
Bug,4,4,2005,4,6,3,2,16,Patch
Nouvelle fonctionnalité,4,3,2006,4,8,4,4,22,Majeur
Nouvelle fonctionnalité,5,3,2012,3,3,3,2,36,Mineur
Nouvelle fonctionnalité,5,3,2017,4,2,4,4,36,Patch
Nouvelle fonctionnalité,4,5,2010,3,10,3,4,3,Patch
Bug,3,3,2008,3,7,4,2,19,Majeur
Nouvelle fonctionnalité,3,3,2011,7,10,3,2,18,Majeur
Nouvelle fonctionnalité,3,4,2012,1,1,3,2,12,Majeur
Tâche,5,5,2016,2,3,3,3,4,Majeur
Bug,5,5,2021,1,12,3,4,8,Mineur
Nouvelle fonctionnalité,3,3,2019,4,12,3,4,19,Majeur
Bug,5,4,2009,2,9,3,2,25,Majeur
Tâche,3,5,2011,7,10,4,4,4,Majeur
Nouvelle fonctionnalité,3,5,2012,3,4,3,4,5,Patch
Nouvelle fonctionnalité,5,4,2020,3,2,4,4,25,Patch
Nouvelle fonctionnalité,4,3,2013,2,11,3,4,24,Mineur
Tâche,5,4,2015,6,12,4,2,28,Patch
Nouvelle fonctionnalité,4,3,2019,4,6,3,3,24,Mineur
Tâche,5,5,2007,6,6,3,2,6,Majeur
Bug,3,5,2012,7,8,3,2,3,Patch
Bug,5,3,2011,6,3,3,4,34,Patch
Bug,3,4,2021,6,9,4,2,12,Patch
Nouvelle fonctionnalité,5,3,2013,4,9,3,4,34,Majeur
Tâche,3,5,2022,4,8,4,3,1,Mineur
Nouvelle fonctionnalité,5,5,2008,6,10,3,2,8,Majeur
Tâche,3,5,2007,6,1,4,4,5,Majeur
Bug,5,3,2010,5,7,3,4,32,Majeur
Tâche,4,3,2018,7,6,4,2,22,Patch
Tâche,3,3,2010,3,11,4,2,19,Majeur
Bug,5,4,2008,3,7,4,4,29,Mineur
Bug,4,5,2014,4,2,3,4,5,Mineur
Tâche,3,3,2005,3,11,4,4,19,Patch
Bug,5,3,2022,4,2,4,3,32,Majeur
Nouvelle fonctionnalité,4,3,2021,7,10,4,4,21,Patch
Bug,3,3,2019,5,12,4,2,19,Mineur
Nouvelle fonctionnalité,4,5,2022,7,10,4,3,7,Patch
Nouvelle fonctionnalité,3,5,2009,6,1,3,2,5,Majeur
Tâche,4,4,2011,7,12,4,2,16,Majeur
Bug,4,5,2018,7,5,4,2,2,Mineur
Nouvelle fonctionnalité,4,3,2004,5,5,4,3,24,Majeur
Bug,4,3,2011,4,3,4,2,20,Majeur
Tâche,5,5,2010,4,5,3,4,5,Patch
Tâche,3,4,2015,3,2,3,2,14,Patch
Bug,5,5,2004,4,2,3,3,7,Mineur
Tâche,4,3,2016,2,12,4,3,20,Patch
Nouvelle fonctionnalité,3,3,2016,7,10,3,3,18,Majeur
Bug,3,3,2007,6,2,4,4,19,Mineur
Nouvelle fonctionnalité,5,4,2013,2,12,3,4,29,Patch
Tâche,3,3,2011,5,11,3,2,18,Patch
Nouvelle fonctionnalité,4,3,2021,3,6,3,2,20,Majeur
Nouvelle fonctionnalité,3,5,2004,5,5,4,4,1,Majeur
Nouvelle fonctionnalité,3,5,2015,4,9,3,2,5,Patch
Tâche,5,4,2016,3,7,4,2,29,Mineur
Bug,3,5,2019,4,4,4,3,2,Majeur
Nouvelle fonctionnalité,3,4,2006,7,5,4,3,12,Patch
Tâche,4,4,2004,5,4,3,3,15,Patch
Nouvelle fonctionnalité,4,4,2005,7,10,3,2,15,Majeur
Nouvelle fonctionnalité,4,4,2021,1,1,4,4,15,Majeur
Nouvelle fonctionnalité,5,4,2004,6,4,3,3,29,Mineur
Bug,5,3,2007,2,1,4,3,34,Majeur
Tâche,5,3,2015,2,8,4,2,31,Majeur
Bug,3,5,2022,7,4,3,4,3,Patch
Bug,3,5,2009,4,2,4,4,2,Mineur
Bug,5,5,2012,4,9,4,2,4,Mineur
Nouvelle fonctionnalité,4,3,2019,3,6,3,2,20,Patch
Nouvelle fonctionnalité,5,4,2014,4,6,4,3,28,Majeur
Bug,3,5,2009,6,5,4,3,2,Mineur
Tâche,5,5,2008,2,3,3,3,6,Mineur
Tâche,4,5,2011,1,3,3,2,3,Mineur
Tâche,3,4,2010,4,4,4,4,12,Mineur
Nouvelle fonctionnalité,5,5,2019,2,6,3,4,4,Majeur
Tâche,4,5,2016,4,2,3,2,7,Majeur
Nouvelle fonctionnalité,3,5,2010,2,1,3,4,3,Patch
Nouvelle fonctionnalité,5,5,2014,6,11,3,4,7,Patch
Nouvelle fonctionnalité,5,4,2011,6,7,4,4,28,Patch
Bug,4,5,2008,3,12,3,2,4,Patch
Tâche,3,4,2018,7,9,4,4,13,Mineur
Tâche,3,3,2005,4,9,3,4,20,Majeur
Nouvelle fonctionnalité,4,3,2008,5,8,3,3,20,Patch
Tâche,4,4,2009,6,5,3,2,17,Majeur
Tâche,3,5,2019,1,10,4,2,3,Patch
Nouvelle fonctionnalité,4,4,2014,4,12,3,4,17,Mineur
Nouvelle fonctionnalité,4,5,2008,6,1,4,3,4,Patch
Nouvelle fonctionnalité,5,3,2020,5,11,4,2,35,Mineur
Nouvelle fonctionnalité,3,5,2019,4,6,3,3,5,Mineur
Tâche,4,4,2014,1,1,4,3,15,Patch
Bug,4,5,2019,3,6,3,3,7,Mineur
Bug,4,3,2008,2,10,3,3,22,Majeur
Tâche,5,5,2018,1,1,3,2,7,Patch
Bug,5,4,2017,2,1,4,2,27,Majeur
Bug,3,3,2005,6,1,3,2,18,Mineur
Tâche,5,4,2004,7,7,4,4,28,Majeur
Tâche,3,5,2012,1,5,4,2,2,Mineur
Bug,4,5,2010,5,12,3,3,2,Mineur
Tâche,3,3,2020,1,11,4,3,19,Patch
Tâche,5,5,2011,1,6,4,4,7,Patch
Nouvelle fonctionnalité,5,5,2007,3,10,3,4,6,Patch
Tâche,4,5,2011,5,12,3,2,3,Majeur
Tâche,5,5,2017,1,6,4,3,4,Patch
Tâche,4,3,2012,4,9,4,2,22,Mineur
Bug,3,4,2014,6,4,3,4,10,Mineur
Bug,5,3,2006,7,4,3,4,31,Majeur
Bug,3,5,2021,5,4,4,4,4,Mineur
Tâche,4,4,2018,2,1,4,2,17,Patch
Bug,3,5,2016,4,12,3,4,3,Majeur
Tâche,3,5,2018,3,8,3,2,5,Patch
Tâche,4,3,2019,6,6,3,4,24,Patch
Nouvelle fonctionnalité,4,3,2014,5,3,3,4,23,Patch
Tâche,4,3,2017,1,12,3,2,23,Majeur
Tâche,5,3,2016,3,5,3,2,30,Mineur
Tâche,4,5,2015,1,1,4,4,4,Mineur
Bug,4,4,2008,3,10,3,3,17,Majeur
Nouvelle fonctionnalité,5,4,2014,1,1,3,3,25,Mineur
Tâche,4,3,2014,1,4,3,4,21,Patch
Tâche,3,5,2007,7,1,4,2,4,Mineur
Nouvelle fonctionnalité,4,4,2022,6,11,3,4,17,Majeur
Tâche,5,5,2005,3,9,4,2,4,Patch
Tâche,4,3,2013,2,4,4,3,23,Patch
Nouvelle fonctionnalité,5,3,2019,3,1,3,3,37,Mineur
Bug,5,5,2017,1,3,4,3,9,Patch
Tâche,5,5,2004,7,8,4,2,7,Patch
Tâche,4,4,2016,5,7,3,3,16,Mineur
Nouvelle fonctionnalité,3,5,2017,3,6,4,4,2,Majeur
Bug,3,4,2014,7,4,3,3,11,Mineur
Bug,4,5,2008,1,7,3,2,2,Mineur
Nouvelle fonctionnalité,3,4,2022,3,2,4,2,14,Mineur
Nouvelle fonctionnalité,3,5,2015,1,5,3,2,1,Majeur
Nouvelle fonctionnalité,4,3,2021,3,5,4,2,22,Majeur
Nouvelle fonctionnalité,4,3,2014,1,7,3,3,24,Mineur
Tâche,3,4,2019,5,8,4,2,14,Majeur
Bug,4,5,2021,3,2,3,3,2,Majeur
Tâche,5,3,2019,7,9,4,4,35,Patch
Bug,4,5,2011,6,1,4,3,4,Majeur
Bug,5,5,2020,3,10,4,4,6,Mineur
Tâche,4,5,2019,1,10,3,2,3,Majeur
Bug,4,4,2009,3,1,4,3,16,Mineur
Bug,5,5,2013,7,1,3,3,7,Patch
Nouvelle fonctionnalité,4,4,2015,5,4,3,4,17,Majeur
Bug,5,5,2019,5,3,4,2,6,Patch
Nouvelle fonctionnalité,5,5,2013,3,7,3,2,4,Patch
Tâche,5,3,2005,1,12,3,2,35,Mineur
Nouvelle fonctionnalité,5,5,2015,2,1,3,3,6,Patch
Nouvelle fonctionnalité,3,5,2016,6,7,3,4,5,Patch
Bug,3,5,2015,4,10,3,3,1,Majeur
Nouvelle fonctionnalité,5,4,2005,7,3,4,4,28,Mineur
Nouvelle fonctionnalité,4,4,2021,3,1,4,3,16,Majeur
Nouvelle fonctionnalité,4,3,2012,7,1,3,4,24,Patch
Bug,5,3,2015,4,4,3,4,32,Mineur
Tâche,3,5,2018,4,4,4,4,4,Mineur
Tâche,3,3,2004,4,9,4,2,18,Mineur
Nouvelle fonctionnalité,3,3,2016,2,6,4,2,18,Mineur
Tâche,4,5,2020,6,3,4,2,3,Majeur
Nouvelle fonctionnalité,5,4,2005,4,1,3,3,27,Majeur
Nouvelle fonctionnalité,3,3,2016,6,4,3,2,20,Patch
Tâche,4,5,2013,6,2,4,4,4,Majeur
Nouvelle fonctionnalité,4,5,2018,4,2,3,3,6,Mineur
Nouvelle fonctionnalité,5,5,2014,4,9,4,4,4,Majeur
Tâche,5,4,2020,2,3,3,4,27,Majeur
Nouvelle fonctionnalité,5,3,2005,5,1,3,4,30,Majeur
Bug,4,4,2021,6,7,3,2,16,Mineur
Bug,4,4,2015,3,4,4,3,17,Patch
Nouvelle fonctionnalité,4,5,2018,6,12,4,3,7,Mineur
Tâche,3,5,2007,1,12,3,4,5,Majeur
Bug,4,4,2007,1,8,3,4,17,Majeur
Bug,3,4,2013,7,3,4,4,13,Patch
Bug,4,5,2011,7,10,3,2,2,Mineur
Bug,4,5,2012,1,1,4,4,3,Patch
Bug,3,3,2022,3,11,4,4,19,Patch
Nouvelle fonctionnalité,5,4,2013,7,8,3,3,29,Majeur
Nouvelle fonctionnalité,4,4,2008,1,8,4,3,17,Majeur
Nouvelle fonctionnalité,4,4,2004,6,4,3,4,15,Majeur
Tâche,3,5,2004,6,10,3,2,1,Majeur
Tâche,5,5,2009,5,7,4,2,7,Majeur
Bug,3,5,2006,6,8,3,2,4,Mineur
Tâche,4,5,2006,4,12,3,4,5,Majeur
Tâche,5,4,2018,2,6,3,2,27,Majeur
Bug,3,5,2010,4,10,4,4,4,Patch
Bug,4,3,2021,7,4,3,3,23,Majeur
Bug,5,5,2018,7,4,3,4,7,Mineur
Bug,3,3,2016,3,11,3,4,19,Patch
Bug,4,3,2020,5,3,4,3,22,Mineur
Nouvelle fonctionnalité,4,4,2010,6,10,4,3,17,Majeur
Tâche,3,3,2022,6,8,3,3,18,Mineur
Nouvelle fonctionnalité,4,5,2010,2,8,3,3,3,Mineur
Nouvelle fonctionnalité,4,5,2010,4,2,4,3,2,Mineur
Nouvelle fonctionnalité,5,3,2007,6,1,4,4,34,Patch
Nouvelle fonctionnalité,3,3,2018,6,11,4,4,19,Majeur
Tâche,5,3,2011,4,11,3,4,38,Mineur
Nouvelle fonctionnalité,5,5,2011,3,6,3,3,7,Majeur
Tâche,3,4,2012,7,11,3,2,11,Patch
Nouvelle fonctionnalité,3,5,2007,2,6,3,4,2,Mineur
Tâche,3,4,2016,2,5,4,4,14,Mineur
Nouvelle fonctionnalité,4,4,2016,2,5,3,2,15,Patch
Tâche,4,3,2005,3,12,3,2,22,Majeur
Nouvelle fonctionnalité,4,5,2017,5,4,3,2,2,Patch
Bug,5,5,2017,7,7,3,4,6,Mineur
Tâche,5,3,2012,1,6,3,2,34,Patch
Tâche,3,5,2012,3,1,4,3,4,Majeur
Tâche,4,5,2015,3,2,3,3,2,Majeur
Bug,4,4,2018,6,1,4,3,16,Mineur
Tâche,3,3,2016,4,7,4,2,20,Mineur
Bug,5,4,2006,6,7,4,2,25,Patch
Nouvelle fonctionnalité,5,3,2022,6,10,3,2,31,Mineur
Nouvelle fonctionnalité,5,5,2012,1,11,3,4,7,Majeur
Nouvelle fonctionnalité,5,3,2011,7,2,3,2,32,Majeur
Bug,4,3,2004,3,5,3,2,21,Mineur
Nouvelle fonctionnalité,3,5,2020,1,3,3,3,1,Mineur
Nouvelle fonctionnalité,4,3,2006,4,9,3,4,23,Majeur
Tâche,5,5,2009,6,7,3,3,5,Mineur
Tâche,3,5,2004,6,6,4,3,3,Majeur
Tâche,3,5,2004,3,10,3,4,2,Majeur
Bug,4,3,2012,2,4,3,3,20,Majeur
Nouvelle fonctionnalité,4,3,2011,6,11,3,2,23,Mineur
Bug,3,5,2011,3,10,4,4,2,Mineur
Bug,3,3,2018,1,6,3,4,18,Patch
Bug,3,4,2013,1,10,4,2,13,Patch
Tâche,5,3,2020,6,10,3,4,34,Patch
Nouvelle fonctionnalité,5,5,2019,6,1,4,2,7,Majeur
Tâche,5,4,2009,7,11,4,4,26,Mineur
Tâche,3,3,2019,4,10,4,4,19,Patch
Bug,5,4,2021,5,8,4,3,25,Majeur
Bug,3,3,2011,1,4,4,4,19,Mineur
Nouvelle fonctionnalité,3,5,2018,7,1,3,2,5,Majeur
Tâche,5,3,2011,5,1,4,4,35,Majeur
Tâche,5,3,2012,5,7,4,4,37,Majeur
Nouvelle fonctionnalité,5,5,2020,4,4,3,4,4,Majeur
Tâche,4,5,2014,6,9,4,3,6,Patch
Bug,4,3,2020,4,7,3,4,23,Patch
Nouvelle fonctionnalité,3,5,2021,2,5,3,4,1,Mineur
Tâche,4,5,2015,3,1,3,2,4,Patch
Nouvelle fonctionnalité,4,5,2014,1,7,4,4,5,Mineur
Nouvelle fonctionnalité,4,5,2021,6,9,3,3,5,Majeur
Bug,3,4,2007,4,2,3,4,10,Majeur
Bug,4,4,2013,1,12,4,3,16,Majeur
Bug,3,3,2020,5,9,4,4,18,Mineur
Bug,3,4,2010,4,9,3,4,13,Patch
Tâche,4,5,2015,2,4,4,2,3,Patch
Tâche,4,4,2015,1,10,4,4,16,Mineur
Nouvelle fonctionnalité,5,4,2015,7,7,4,2,28,Patch
Bug,5,3,2020,3,10,4,2,38,Mineur
Nouvelle fonctionnalité,4,5,2016,4,10,3,4,3,Majeur
Tâche,3,4,2010,7,12,3,2,13,Mineur
Tâche,4,4,2018,2,11,4,2,17,Mineur
Tâche,4,5,2021,3,3,3,2,2,Majeur
